img_aug016.jpg 234.2,786.8,327.4,806.3,0.0 233.3,811.0,367.5,828.7,1.0 233.3,835.2,368.4,852.0,2.0 233.3,857.6,313.4,872.5,3.0 232.3,883.7,448.6,904.2,4.0 233.3,909.8,429.9,937.8,8.0 665.7,949.9,747.8,967.6,6.0 665.7,974.1,750.6,993.7,7.0 340.5,209.8,457.0,224.8,10.0 544.6,780.3,635.9,799.8,5.0
img_aug017.jpg 268.6,834.9,365.0,855.1,0.0 267.6,859.9,406.4,878.2,1.0 267.6,885.0,407.4,902.3,2.0 267.6,908.1,350.5,923.5,3.0 266.7,935.1,490.2,956.3,4.0 267.6,962.1,471.0,991.0,8.0 714.8,1003.5,799.6,1021.8,6.0 714.8,1028.6,802.5,1048.8,7.0 378.4,238.3,498.9,253.7,10.0 589.5,828.1,684.0,848.4,5.0
img_aug018.jpg 276.8,793.1,362.5,811.1,0.0 275.9,815.4,399.4,831.7,1.0 275.9,837.7,400.3,853.1,2.0 275.9,858.2,349.7,872.0,3.0 275.1,882.3,474.0,901.1,4.0 275.9,906.3,456.9,932.0,8.0 673.8,943.1,749.3,959.4,6.0 673.8,965.4,751.8,983.4,7.0 374.5,262.3,481.7,276.0,10.0 562.3,787.1,646.4,805.1,5.0
img_aug019.jpg 207.8,786.4,295.4,804.8,0.0 206.9,809.2,333.1,825.8,1.0 206.9,832.0,334.0,847.7,2.0 206.9,853.0,282.3,867.0,3.0 206.0,877.5,409.4,896.8,4.0 206.9,902.1,391.9,928.4,8.0 613.7,939.8,690.8,956.4,6.0 613.7,962.6,693.4,981.0,7.0 307.7,243.7,417.3,257.8,10.0 499.7,780.2,585.6,798.6,5.0
img_aug020.jpg 227.4,722.2,311.4,739.8,0.0 226.6,744.0,347.6,760.0,1.0 226.6,765.8,348.4,781.0,2.0 226.6,786.0,298.8,799.4,3.0 225.8,809.5,420.6,828.0,4.0 226.6,833.0,403.8,858.2,8.0 616.4,869.2,690.3,885.1,6.0 616.4,891.0,692.8,908.6,7.0 323.2,202.2,428.2,215.6,10.0 507.2,716.3,589.5,733.9,5.0
img_aug021.jpg 248.7,837.2,341.7,856.7,0.0 247.8,861.4,381.6,879.1,1.0 247.8,885.6,382.6,902.3,2.0 247.8,907.9,327.7,922.7,3.0 246.9,933.9,462.5,954.4,4.0 247.8,959.9,443.9,987.8,8.0 679.1,999.9,760.9,1017.6,6.0 679.1,1024.1,763.7,1043.6,7.0 354.7,261.8,470.9,276.7,10.0 558.3,830.7,649.4,850.2,5.0
img_aug022.jpg 261.6,842.3,354.1,861.7,0.0 260.7,866.4,393.9,883.9,1.0 260.7,890.4,394.8,907.1,2.0 260.7,912.6,340.3,927.4,3.0 259.7,938.5,474.4,958.9,4.0 260.7,964.4,455.9,992.2,8.0 690.1,1004.2,771.5,1021.8,6.0 690.1,1028.3,774.3,1047.7,7.0 367.1,269.5,482.8,284.3,10.0 569.7,835.8,660.4,855.2,5.0
img_aug023.jpg 326.4,748.3,411.4,766.1,0.0 325.6,770.4,447.9,786.5,1.0 325.6,792.5,448.8,807.8,2.0 325.6,812.9,398.7,826.5,3.0 324.7,836.7,521.8,855.4,4.0 325.6,860.4,504.8,885.9,8.0 719.8,897.0,794.6,913.1,6.0 719.8,919.1,797.1,936.9,7.0 423.3,222.4,529.5,236.0,10.0 609.3,742.4,692.6,760.2,5.0
img_aug024.jpg 296.2,736.9,377.0,753.8,0.0 295.4,757.9,411.7,773.2,1.0 295.4,778.9,412.5,793.4,2.0 295.4,798.2,364.9,811.2,3.0 294.6,820.9,482.0,838.6,4.0 295.4,843.5,465.8,867.7,8.0 670.1,878.2,741.2,893.5,6.0 670.1,899.2,743.6,916.1,7.0 388.3,237.0,489.2,250.0,10.0 565.1,731.2,644.3,748.2,5.0
img_aug025.jpg 308.4,732.4,393.4,750.2,0.0 307.5,754.5,429.9,770.6,1.0 307.5,776.6,430.8,791.9,2.0 307.5,797.0,380.6,810.6,3.0 306.6,820.8,503.8,839.5,4.0 307.5,844.6,486.8,870.1,8.0 701.9,881.2,776.7,897.3,6.0 701.9,903.2,779.2,921.1,7.0 405.2,206.2,511.5,219.8,10.0 591.4,726.4,674.7,744.3,5.0
img_aug026.jpg 315.3,724.2,405.1,743.1,0.0 314.4,747.6,443.7,764.6,1.0 314.4,770.9,444.6,787.1,2.0 314.4,792.5,391.6,806.9,3.0 313.5,817.6,521.9,837.4,4.0 314.4,842.8,503.9,869.7,8.0 731.2,881.4,810.2,898.5,6.0 731.2,904.8,812.9,923.6,7.0 417.7,168.2,529.9,182.5,10.0 614.4,717.9,702.4,736.8,5.0
img_aug027.jpg 206.0,747.1,299.8,766.8,0.0 205.0,771.5,340.1,789.3,1.0 205.0,795.9,341.0,812.7,2.0 205.0,818.4,285.7,833.4,3.0 204.1,844.6,421.7,865.3,4.0 205.0,870.9,402.9,899.0,8.0 640.2,911.2,722.8,929.0,6.0 640.2,935.6,725.6,955.3,7.0 312.9,166.5,430.1,181.5,10.0 518.3,740.5,610.2,760.2,5.0
img_aug028.jpg 235.5,812.9,318.0,830.2,0.0 234.7,834.4,353.5,850.0,1.0 234.7,855.8,354.3,870.7,2.0 234.7,875.6,305.7,888.8,3.0 233.8,898.7,425.3,916.9,4.0 234.7,921.8,408.8,946.6,8.0 617.7,957.3,690.3,973.0,6.0 617.7,978.8,692.8,996.1,7.0 329.6,302.0,432.8,315.2,10.0 510.3,807.1,591.2,824.4,5.0
img_aug029.jpg 250.1,720.0,337.1,738.2,0.0 249.2,742.6,374.6,759.1,1.0 249.2,765.2,375.4,780.9,2.0 249.2,786.1,324.1,800.0,3.0 248.4,810.5,450.3,829.6,4.0 249.2,834.9,432.9,861.0,8.0 653.1,872.3,729.7,888.8,6.0 653.1,894.9,732.3,913.2,7.0 349.3,181.2,458.1,195.1,10.0 539.9,713.9,625.2,732.1,5.0
img_aug030.jpg 268.7,788.3,354.9,806.4,0.0 267.8,810.7,392.0,827.1,1.0 267.8,833.2,392.9,848.7,2.0 267.8,853.9,342.0,867.7,3.0 266.9,878.0,467.1,897.0,4.0 267.8,902.2,449.9,928.1,8.0 668.2,939.3,744.1,955.7,6.0 668.2,961.7,746.7,979.8,7.0 367.0,254.2,474.9,268.0,10.0 556.0,782.2,640.6,800.4,5.0
img_aug031.jpg 273.0,775.3,361.5,793.9,0.0 272.1,798.4,399.6,815.2,1.0 272.1,821.4,400.4,837.3,2.0 272.1,842.6,348.2,856.8,3.0 271.2,867.4,476.6,886.9,4.0 272.1,892.2,458.9,918.8,8.0 682.9,930.3,760.8,947.1,6.0 682.9,953.3,763.5,971.9,7.0 373.9,227.3,484.6,241.4,10.0 567.8,769.1,654.6,787.7,5.0
img_aug032.jpg 238.7,756.9,322.6,774.5,0.0 237.9,778.7,358.6,794.6,1.0 237.9,800.5,359.5,815.6,2.0 237.9,820.6,310.0,834.0,3.0 237.0,844.1,431.6,862.6,4.0 237.9,867.6,414.8,892.7,8.0 627.0,903.6,700.8,919.6,6.0 627.0,925.5,703.4,943.1,7.0 334.3,237.7,439.2,251.1,10.0 518.0,751.0,600.2,768.6,5.0
img_aug033.jpg 269.8,759.3,363.7,779.0,0.0 268.9,783.7,404.0,801.5,1.0 268.9,808.1,405.0,825.0,2.0 268.9,830.6,349.6,845.6,3.0 267.9,856.9,485.7,877.6,4.0 268.9,883.2,466.9,911.3,8.0 704.4,923.5,787.0,941.4,6.0 704.4,948.0,789.9,967.7,7.0 376.8,178.2,494.2,193.2,10.0 582.4,752.7,674.4,772.4,5.0
img_aug034.jpg 206.2,751.7,305.1,772.4,0.0 205.2,777.4,347.7,796.2,1.0 205.2,803.1,348.7,820.9,2.0 205.2,826.9,290.3,842.7,3.0 204.2,854.6,433.8,876.4,4.0 205.2,882.3,414.0,912.0,8.0 664.4,924.8,751.4,943.6,6.0 664.4,950.6,754.4,971.3,7.0 319.0,139.1,442.7,155.0,10.0 535.7,744.7,632.7,765.5,5.0
img_aug035.jpg 211.0,732.8,302.9,752.1,0.0 210.1,756.7,342.4,774.1,1.0 210.1,780.6,343.3,797.1,2.0 210.1,802.6,289.1,817.3,3.0 209.2,828.3,422.3,848.6,4.0 210.1,854.1,403.9,881.6,8.0 636.4,893.6,717.2,911.0,6.0 636.4,917.5,720.0,936.7,7.0 315.7,164.1,430.6,178.8,10.0 516.9,726.4,607.0,745.7,5.0
img_aug036.jpg 285.2,792.6,377.5,812.0,0.0 284.3,816.6,417.1,834.1,1.0 284.3,840.6,418.0,857.2,2.0 284.3,862.7,363.6,877.5,3.0 283.4,888.6,497.4,908.9,4.0 284.3,914.4,478.9,942.1,8.0 712.3,954.1,793.5,971.6,6.0 712.3,978.0,796.2,997.4,7.0 390.4,221.6,505.7,236.4,10.0 592.4,786.2,682.8,805.5,5.0
img_aug037.jpg 257.8,743.3,351.7,763.0,0.0 256.9,767.7,392.0,785.5,1.0 256.9,792.1,393.0,809.0,2.0 256.9,814.6,337.6,829.6,3.0 255.9,840.9,473.7,861.6,4.0 256.9,867.2,454.9,895.3,8.0 692.4,907.5,775.0,925.4,6.0 692.4,932.0,777.9,951.7,7.0 364.8,162.2,482.2,177.2,10.0 570.4,736.7,662.4,756.4,5.0
img_aug038.jpg 238.2,805.8,318.5,822.7,0.0 237.4,826.7,353.0,842.0,1.0 237.4,847.6,353.8,862.0,2.0 237.4,866.9,306.4,879.7,3.0 236.6,889.3,422.9,907.0,4.0 237.4,911.8,406.8,935.9,8.0 609.9,946.4,680.6,961.6,6.0 609.9,967.2,683.0,984.1,7.0 329.7,308.9,430.1,321.7,10.0 505.6,800.2,584.2,817.1,5.0
img_aug039.jpg 293.0,818.2,381.5,836.8,0.0 292.2,841.2,419.6,858.1,1.0 292.2,864.3,420.5,880.2,2.0 292.2,885.5,368.3,899.7,3.0 291.3,910.3,496.6,929.7,4.0 292.2,935.1,478.9,961.6,8.0 702.8,973.1,780.7,989.9,6.0 702.8,996.1,783.3,1014.7,7.0 393.9,270.4,504.5,284.6,10.0 587.7,812.0,674.5,830.6,5.0
img_aug040.jpg 207.1,728.4,297.0,747.3,0.0 206.2,751.8,335.7,768.9,1.0 206.2,775.2,336.6,791.3,2.0 206.2,796.7,283.5,811.1,3.0 205.3,821.9,413.9,841.7,4.0 206.2,847.1,395.9,874.1,8.0 623.4,885.8,702.5,902.8,6.0 623.4,909.1,705.2,928.0,7.0 309.6,171.8,422.0,186.2,10.0 506.5,722.1,594.6,741.0,5.0
img_aug041.jpg 307.5,734.3,386.2,750.8,0.0 306.7,754.8,420.1,769.7,1.0 306.7,775.2,420.8,789.4,2.0 306.7,794.1,374.4,806.7,3.0 305.9,816.2,488.5,833.5,4.0 306.7,838.2,472.8,861.8,8.0 671.9,872.0,741.2,887.0,6.0 671.9,892.5,743.5,909.0,7.0 397.2,247.1,495.6,259.7,10.0 569.6,728.8,646.7,745.3,5.0
img_aug042.jpg 259.9,781.7,350.9,800.8,0.0 259.0,805.4,390.0,822.7,1.0 259.0,829.0,390.9,845.4,2.0 259.0,850.9,337.2,865.4,3.0 258.1,876.3,469.1,896.4,4.0 259.0,901.8,450.9,929.1,8.0 681.0,940.9,761.1,958.2,6.0 681.0,964.6,763.8,983.7,7.0 363.6,218.7,477.3,233.3,10.0 562.8,775.4,651.9,794.5,5.0
img_aug043.jpg 304.2,745.1,380.2,761.1,0.0 303.5,764.9,412.9,779.3,1.0 303.5,784.6,413.6,798.3,2.0 303.5,802.9,368.8,815.0,3.0 302.7,824.1,479.0,840.9,4.0 303.5,845.4,463.8,868.2,8.0 655.9,878.1,722.8,892.5,6.0 655.9,897.8,725.1,913.8,7.0 390.8,275.0,485.8,287.1,10.0 557.2,739.8,631.6,755.8,5.0
img_aug044.jpg 305.9,817.5,401.6,837.6,0.0 304.9,842.4,442.8,860.6,1.0 304.9,867.3,443.8,884.5,2.0 304.9,890.2,387.3,905.6,3.0 304.0,917.1,526.1,938.1,4.0 304.9,943.9,507.0,972.6,8.0 749.2,985.0,833.5,1003.2,6.0 749.2,1009.9,836.3,1030.0,7.0 415.0,224.8,534.7,240.1,10.0 624.7,810.8,718.6,830.9,5.0
img_aug045.jpg 298.0,805.4,393.7,825.5,0.0 297.0,830.3,434.8,848.4,1.0 297.0,855.1,435.8,872.4,2.0 297.0,878.1,379.3,893.4,3.0 296.1,904.9,518.1,926.0,4.0 297.0,931.7,499.0,960.4,8.0 741.1,972.9,825.3,991.1,6.0 741.1,997.8,828.2,1017.8,7.0 407.1,213.0,526.7,228.3,10.0 616.7,798.7,710.5,818.8,5.0
img_aug046.jpg 245.6,752.7,327.1,769.8,0.0 244.8,773.9,362.2,789.3,1.0 244.8,795.1,363.0,809.7,2.0 244.8,814.6,314.9,827.7,3.0 244.0,837.5,433.1,855.4,4.0 244.8,860.3,416.8,884.7,8.0 623.1,895.3,694.9,910.8,6.0 623.1,916.5,697.3,933.7,7.0 338.5,247.9,440.5,261.0,10.0 517.1,746.9,597.0,764.1,5.0
img_aug047.jpg 267.3,765.5,345.6,781.9,0.0 266.5,785.8,379.3,800.7,1.0 266.5,806.2,380.1,820.3,2.0 266.5,825.0,333.9,837.5,3.0 265.7,846.9,447.4,864.2,4.0 266.5,868.9,431.8,892.4,8.0 630.0,902.5,698.9,917.4,6.0 630.0,922.9,701.2,939.4,7.0 356.6,280.6,454.5,293.1,10.0 528.1,760.0,604.9,776.4,5.0
img_aug048.jpg 252.7,740.3,338.9,758.4,0.0 251.8,762.7,376.0,779.1,1.0 251.8,785.2,376.9,800.7,2.0 251.8,805.9,326.0,819.7,3.0 250.9,830.0,451.1,849.0,4.0 251.8,854.2,433.9,880.1,8.0 652.2,891.3,728.1,907.7,6.0 652.2,913.7,730.7,931.8,7.0 351.0,206.2,458.9,220.0,10.0 540.0,734.2,624.6,752.4,5.0
img_aug049.jpg 245.1,782.9,331.7,801.0,0.0 244.3,805.4,368.9,821.8,1.0 244.3,827.9,369.7,843.4,2.0 244.3,848.6,318.7,862.5,3.0 243.4,872.9,444.2,891.9,4.0 244.3,897.1,426.9,923.0,8.0 645.8,934.3,722.0,950.7,6.0 645.8,956.8,724.6,975.0,7.0 343.8,247.2,452.0,261.0,10.0 533.3,776.8,618.1,795.0,5.0
img_aug050.jpg 264.7,728.3,358.1,748.0,0.0 263.7,752.6,398.3,770.4,1.0 263.7,776.9,399.3,793.8,2.0 263.7,799.4,344.1,814.3,3.0 262.8,825.5,479.6,846.1,4.0 263.7,851.7,460.9,879.7,8.0 697.4,891.9,779.6,909.6,6.0 697.4,916.2,782.4,935.8,7.0 371.2,149.9,488.0,164.8,10.0 575.9,721.8,667.5,741.4,5.0
img_aug051.jpg 301.0,788.1,388.1,806.3,0.0 300.1,810.7,425.5,827.2,1.0 300.1,833.3,426.4,849.0,2.0 300.1,854.2,375.0,868.2,3.0 299.3,878.6,501.3,897.8,4.0 300.1,903.0,483.9,929.1,8.0 704.2,940.5,780.8,957.0,6.0 704.2,963.1,783.4,981.4,7.0 400.3,249.0,509.1,263.0,10.0 591.0,782.0,676.3,800.3,5.0
img_aug052.jpg 190.2,829.9,284.4,849.7,0.0 189.3,854.4,324.9,872.3,1.0 189.3,878.9,325.8,895.8,2.0 189.3,901.5,270.2,916.6,3.0 188.3,927.9,406.8,948.6,4.0 189.3,954.2,387.9,982.5,8.0 626.2,994.7,709.0,1012.6,6.0 626.2,1019.2,711.9,1039.0,7.0 297.5,247.0,415.2,262.1,10.0 503.8,823.3,596.0,843.1,5.0
img_aug053.jpg 285.1,727.5,368.8,745.1,0.0 284.2,749.3,404.8,765.2,1.0 284.2,771.0,405.6,786.1,2.0 284.2,791.1,356.2,804.5,3.0 283.4,814.6,477.6,833.0,4.0 284.2,838.0,460.8,863.1,8.0 672.6,874.0,746.3,889.9,6.0 672.6,895.8,748.8,913.3,7.0 380.5,209.4,485.1,222.8,10.0 563.8,721.6,645.8,739.2,5.0
img_aug054.jpg 216.3,819.0,311.9,839.1,0.0 215.4,843.9,352.9,862.0,1.0 215.4,868.7,353.9,885.9,2.0 215.4,891.6,297.5,906.9,3.0 214.4,918.4,436.1,939.4,4.0 215.4,945.1,417.0,973.8,8.0 658.7,986.2,742.7,1004.4,6.0 658.7,1011.0,745.6,1031.1,7.0 325.2,227.6,444.7,242.9,10.0 534.5,812.3,628.1,832.4,5.0
img_aug055.jpg 210.6,737.1,301.7,756.3,0.0 209.6,760.8,340.9,778.1,1.0 209.6,784.5,341.8,800.9,2.0 209.6,806.4,288.0,820.9,3.0 208.7,831.9,420.1,851.9,4.0 209.6,857.4,401.9,884.7,8.0 632.5,896.6,712.6,913.9,6.0 632.5,920.3,715.4,939.4,7.0 314.4,173.1,428.3,187.6,10.0 514.0,730.7,603.3,749.9,5.0
img_aug056.jpg 211.9,763.7,296.2,781.4,0.0 211.1,785.6,332.4,801.6,1.0 211.1,807.5,333.2,822.7,2.0 211.1,827.7,283.5,841.2,3.0 210.2,851.3,405.7,869.9,4.0 211.1,874.9,388.8,900.2,8.0 602.0,911.1,676.1,927.1,6.0 602.0,933.0,678.6,950.7,7.0 308.0,242.2,413.3,255.7,10.0 492.5,757.8,575.0,775.5,5.0
img_aug057.jpg 310.4,736.0,393.0,753.3,0.0 309.6,757.5,428.5,773.1,1.0 309.6,778.9,429.3,793.8,2.0 309.6,798.7,380.6,812.0,3.0 308.8,821.9,500.3,840.0,4.0 309.6,845.0,483.8,869.8,8.0 692.8,880.5,765.4,896.2,6.0 692.8,902.0,767.9,919.3,7.0 404.5,224.8,507.8,238.0,10.0 585.4,730.2,666.3,747.5,5.0
img_aug058.jpg 218.2,814.9,312.4,834.7,0.0 217.3,839.4,352.9,857.3,1.0 217.3,863.9,353.8,880.8,2.0 217.3,886.5,298.2,901.6,3.0 216.3,912.9,434.8,933.6,4.0 217.3,939.2,415.9,967.5,8.0 654.2,979.7,737.0,997.6,6.0 654.2,1004.2,739.9,1024.0,7.0 325.5,232.0,443.2,247.1,10.0 531.8,808.3,624.0,828.1,5.0
img_aug059.jpg 233.8,740.5,329.1,760.6,0.0 232.8,765.3,370.1,783.4,1.0 232.8,790.1,371.0,807.3,2.0 232.8,813.0,314.8,828.2,3.0 231.9,839.7,453.0,860.7,4.0 232.8,866.4,434.0,895.0,8.0 675.1,907.4,759.0,925.5,6.0 675.1,932.2,761.9,952.2,7.0 342.4,150.4,461.6,165.7,10.0 551.2,733.9,644.6,753.9,5.0
img_aug060.jpg 248.4,845.5,348.2,866.5,0.0 247.4,871.5,391.1,890.4,1.0 247.4,897.4,392.1,915.4,2.0 247.4,921.4,333.3,937.3,3.0 246.4,949.3,478.0,971.3,4.0 247.4,977.3,458.0,1007.2,8.0 710.5,1020.2,798.3,1039.1,6.0 710.5,1046.1,801.3,1067.1,7.0 362.2,227.8,486.9,243.8,10.0 580.7,838.5,678.5,859.5,5.0
img_aug061.jpg 231.0,736.8,322.9,756.1,0.0 230.1,760.7,362.4,778.1,1.0 230.1,784.6,363.3,801.1,2.0 230.1,806.6,309.1,821.3,3.0 229.2,832.3,442.3,852.6,4.0 230.1,858.1,423.9,885.6,8.0 656.4,897.6,737.2,915.0,6.0 656.4,921.5,740.0,940.7,7.0 335.7,168.1,450.6,182.8,10.0 536.9,730.4,627.0,749.7,5.0
img_aug062.jpg 219.9,799.0,306.1,817.1,0.0 219.1,821.4,343.1,837.8,1.0 219.1,843.8,344.0,859.3,2.0 219.1,864.5,293.2,878.3,3.0 218.2,888.6,418.1,907.6,4.0 219.1,912.8,400.9,938.6,8.0 618.9,949.8,694.7,966.2,6.0 618.9,972.2,697.3,990.3,7.0 318.1,265.6,425.8,279.4,10.0 506.8,793.0,591.3,811.1,5.0
img_aug063.jpg 263.3,801.8,350.2,820.0,0.0 262.4,824.4,387.6,840.9,1.0 262.4,847.0,388.5,862.7,2.0 262.4,867.9,337.2,881.8,3.0 261.5,892.2,463.3,911.4,4.0 262.4,916.6,445.9,942.7,8.0 665.9,954.0,742.4,970.5,6.0 665.9,976.6,745.0,994.8,7.0 362.4,263.5,471.1,277.4,10.0 552.8,795.7,638.0,814.0,5.0
img_aug064.jpg 233.5,760.1,323.7,779.0,0.0 232.6,783.5,362.5,800.6,1.0 232.6,807.0,363.4,823.2,2.0 232.6,828.6,310.1,843.0,3.0 231.7,853.9,440.9,873.7,4.0 232.6,879.1,422.9,906.2,8.0 651.1,917.9,730.5,935.1,6.0 651.1,941.4,733.2,960.3,7.0 336.3,201.7,449.1,216.1,10.0 533.9,753.7,622.3,772.7,5.0
img_aug065.jpg 311.1,778.1,399.6,796.7,0.0 310.2,801.1,437.6,817.9,1.0 310.2,824.1,438.5,840.1,2.0 310.2,845.4,386.3,859.5,3.0 309.4,870.1,514.6,889.6,4.0 310.2,894.9,496.9,921.4,8.0 720.7,932.9,798.5,949.7,6.0 720.7,955.9,801.2,974.5,7.0 412.0,230.6,522.5,244.8,10.0 605.7,771.9,692.4,790.5,5.0
